victory,player_back_hero,player_back_level,player_back_items,player_back_meta,player_front_hero,player_front_level,player_front_items,player_front_meta,player_right_hero,player_right_level,player_right_items,player_right_meta,player_left_hero,player_left_level,player_left_items,player_left_meta,enemy_back_hero,enemy_back_level,enemy_back_items,enemy_back_meta,enemy_front_hero,enemy_front_level,enemy_front_items,enemy_front_meta,enemy_right_hero,enemy_right_level,enemy_right_items,enemy_right_meta,enemy_left_hero,enemy_left_level,enemy_left_items,enemy_left_meta,partyTimestamp,season,json,difficulty
TRUE,huntress,3,152@18@115,,thesun,3,125@61@32,,lich,3,62@6@22,,plaguedoctor,3,152@8@18,,biomancer,3,6@6@35,"bioMut,2:0@bioRegion,2:1",knight,3,23@31@23,,oni,3,12@10@16,,ronin,3,15@63@5,,1746807570647,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""huntress"",""level"":3,""items"":[""152"",""18"",""115""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""thesun"",""level"":3,""items"":[""125"",""61"",""32""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""62"",""6"",""22""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""plaguedoctor"",""level"":3,""items"":[""152"",""8"",""18""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":8,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746807550344},""enemyParty"":{""back"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""6"",""6"",""35""],""meta"":{""bioMut"":2,""bioRegion"":2}},""front"":{""xp"":0,""skin"":0,""id"":""knight"",""level"":3,""items"":[""23"",""31"",""23""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""oni"",""level"":3,""items"":[""12"",""10"",""16""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""ronin"",""level"":3,""items"":[""15"",""63"",""5""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":8,""leftoverGold"":0,""leftoverItems"":[]},""playerId"":""76561198054889679""},""result"":true}",1
TRUE,huntress,3,152@32@14,,deepcultist,3,18@2@53,,thesun,3,115@111@53,,bard,3,4@110@7,,cupid,3,126@21@6,,druid,3,15@63@79,,paladin,2,15@62@7,,biomancer,3,152@35@21,"bioMut,1:0@bioRegion,0:1",1746807986060,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""huntress"",""level"":3,""items"":[""152"",""32"",""14""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""deepcultist"",""level"":3,""items"":[""18"",""2"",""53""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""thesun"",""level"":3,""items"":[""115"",""111"",""53""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""bard"",""level"":3,""items"":[""4"",""110"",""7""],""meta"":{}},""meta"":{""rerollSpent"":7,""rerollTimes"":7,""leftoverGold"":2,""leftoverItems"":[]},""timestamp"":1746807964825},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""152"",""35"",""21""],""meta"":{""bioMut"":1,""bioRegion"":0}},""meta"":{""rerollSpent"":9,""rerollTimes"":8,""leftoverGold"":4,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""126"",""21"",""6""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""druid"",""level"":3,""items"":[""15"",""63"",""79""],""meta"":{}},""right"":{""xp"":1,""skin"":0,""id"":""paladin"",""level"":2,""items"":[""15"",""62"",""7""],""meta"":{}},""timestamp"":1746603408115,""playerId"":""76561198042308561""},""result"":true}",1
TRUE,imp,3,112@82,,champ,3,12@60@30,,biomancer,3,7@20@37,"bioMut,1:0@bioRegion,0:1",biomancer,3,3@3@55,"bioMut,3:0@bioRegion,0:1",cupid,3,126@21@6,,druid,3,15@63@79,,paladin,2,15@62@7,,biomancer,3,152@35@21,"bioMut,1:0@bioRegion,0:1",1746811174629,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""imp"",""level"":3,""items"":[""112"",""82""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""champ"",""level"":3,""items"":[""12"",""60"",""30""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""7"",""20"",""37""],""meta"":{""bioMut"":1,""bioRegion"":0}},""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""3"",""3"",""55""],""meta"":{""bioMut"":3,""bioRegion"":0}},""meta"":{""rerollSpent"":11,""rerollTimes"":10,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746811147830},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""152"",""35"",""21""],""meta"":{""bioMut"":1,""bioRegion"":0}},""meta"":{""rerollSpent"":9,""rerollTimes"":8,""leftoverGold"":4,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""126"",""21"",""6""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""druid"",""level"":3,""items"":[""15"",""63"",""79""],""meta"":{}},""right"":{""xp"":1,""skin"":0,""id"":""paladin"",""level"":2,""items"":[""15"",""62"",""7""],""meta"":{}},""timestamp"":1746603408115,""playerId"":""76561198042308561""},""result"":true}",1
TRUE,druid,3,20@7@20,,thesun,3,16@3@17,,plaguedoctor,3,22@53@14,,huntress,3,18@3@115,,cupid,3,126@21@6,,druid,3,15@63@79,,paladin,2,15@62@7,,biomancer,3,152@35@21,"bioMut,1:0@bioRegion,0:1",1746813384850,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""20"",""7"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""thesun"",""level"":3,""items"":[""16"",""3"",""17""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""plaguedoctor"",""level"":3,""items"":[""22"",""53"",""14""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""huntress"",""level"":3,""items"":[""18"",""3"",""115""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":10,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746813352917},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""152"",""35"",""21""],""meta"":{""bioMut"":1,""bioRegion"":0}},""meta"":{""rerollSpent"":9,""rerollTimes"":8,""leftoverGold"":4,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""126"",""21"",""6""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""druid"",""level"":3,""items"":[""15"",""63"",""79""],""meta"":{}},""right"":{""xp"":1,""skin"":0,""id"":""paladin"",""level"":2,""items"":[""15"",""62"",""7""],""meta"":{}},""timestamp"":1746603408115,""playerId"":""76561198042308561""},""result"":true}",1
TRUE,huntress,3,58@32@15,,thesun,3,2@61@111,,lich,3,20@7@22,,biomancer,3,18@5@3,"bioMut,3:0@bioRegion,0:1",cleric,2,20@3@21,,paladin,3,24@123@115,,cupid,3,63@62@32,,medusa,3,5@110@60,,1746813804640,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""huntress"",""level"":3,""items"":[""58"",""32"",""15""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""thesun"",""level"":3,""items"":[""2"",""61"",""111""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""20"",""7"",""22""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""18"",""5"",""3""],""meta"":{""bioMut"":3,""bioRegion"":0}},""meta"":{""rerollSpent"":11,""rerollTimes"":8,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746813783898},""enemyParty"":{""back"":{""xp"":2,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""20"",""3"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""24"",""123"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""63"",""62"",""32""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""5"",""110"",""60""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":12,""leftoverItems"":[]},""playerId"":""76561198190129321""},""result"":true}",2
TRUE,huntress,3,152@24,,thesun,3,61@2@16,,biomancer,3,3@21@8,"bioMut,1:0@bioRegion,0:1",sharkmancer,3,30@18@31,,cleric,2,20@3@21,,paladin,3,24@123@115,,cupid,3,63@62@32,,medusa,3,5@110@60,,1746814254027,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""huntress"",""level"":3,""items"":[""152"",""24""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""thesun"",""level"":3,""items"":[""61"",""2"",""16""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""3"",""21"",""8""],""meta"":{""bioMut"":1,""bioRegion"":0}},""left"":{""xp"":0,""skin"":1,""id"":""sharkmancer"",""level"":3,""items"":[""30"",""18"",""31""],""meta"":{}},""meta"":{""rerollSpent"":9,""rerollTimes"":8,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746814236179},""enemyParty"":{""back"":{""xp"":2,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""20"",""3"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""24"",""123"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""63"",""62"",""32""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""5"",""110"",""60""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":12,""leftoverItems"":[]},""playerId"":""76561198190129321""},""result"":true}",2
TRUE,rogue,3,153@12@33,,captain,3,23@1@23,,ranger,3,8@34@8,,rogue,3,11@33@125,,medusa,3,126@3@35,,cyclops,3,114@12@59,,siren,3,6@15@37,,plaguedoctor,3,10@62,,1746819467240,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""153"",""12"",""33""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""captain"",""level"":3,""items"":[""23"",""1"",""23""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""ranger"",""level"":3,""items"":[""8"",""34"",""8""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""11"",""33"",""125""],""meta"":{}},""meta"":{""rerollSpent"":15,""rerollTimes"":11,""leftoverGold"":4,""leftoverItems"":[]},""timestamp"":1746819451660},""enemyParty"":{""back"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""126"",""3"",""35""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""cyclops"",""level"":3,""items"":[""114"",""12"",""59""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""siren"",""level"":3,""items"":[""6"",""15"",""37""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""plaguedoctor"",""level"":3,""items"":[""10"",""62""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":9,""leftoverGold"":1,""leftoverItems"":[]},""playerId"":""76561198042308561""},""result"":true}",1
FALSE,biomancer,3,126@59@3,"bioMut,2:0@bioRegion,0:1",berserker,3,79@1@18,,lich,3,17@22@54,,druid,3,60@31@61,,cupid,3,22@124@20,,berserker,3,16@125@115,,berserker,3,16@59@115,,bard,3,6@110@6,,1746826042898,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""126"",""59"",""3""],""meta"":{""bioMut"":2,""bioRegion"":0}},""front"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""79"",""1"",""18""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""lich"",""level"":3,""items"":[""17"",""22"",""54""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""60"",""31"",""61""],""meta"":{}},""meta"":{""rerollSpent"":7,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746826003372},""enemyParty"":{""left"":{""xp"":0,""skin"":2,""id"":""bard"",""level"":3,""items"":[""6"",""110"",""6""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":10,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":2,""id"":""cupid"",""level"":3,""items"":[""22"",""124"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""125"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""59"",""115""],""meta"":{}},""timestamp"":1746644263856,""playerId"":""76561198132945661""},""result"":false}",2
FALSE,rogue,3,153@2@12,,captain,3,21@125@13,,ranger,3,62@125@6,,artificer,3,110@18@59,,lich,3,22@6@1,,plaguedoctor,3,124@18@3,,slayer,3,24@3@11,,cleric,3,20@3@79,,1746834007927,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""rogue"",""level"":3,""items"":[""153"",""2"",""12""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""captain"",""level"":3,""items"":[""21"",""125"",""13""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""ranger"",""level"":3,""items"":[""62"",""125"",""6""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""artificer"",""level"":3,""items"":[""110"",""18"",""59""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":5,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746833980665},""enemyParty"":{""left"":{""xp"":0,""skin"":1,""id"":""cleric"",""level"":3,""items"":[""20"",""3"",""79""],""meta"":{}},""meta"":{""rerollSpent"":4,""rerollTimes"":4,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""22"",""6"",""1""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""plaguedoctor"",""level"":3,""items"":[""124"",""18"",""3""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""slayer"",""level"":3,""items"":[""24"",""3"",""11""],""meta"":{}},""timestamp"":1746753191216,""playerId"":""76561198142638513""},""result"":false}",2
TRUE,rogue,3,153@16@125,,druid,3,55@16@151,,biomancer,3,6@152@6,"bioMut,1:0@bioRegion,0:1",artificer,3,23@2@126,,lich,3,20@82@112,,captain,3,13@110@15,,lich,3,126@123@61,,lich,3,123@8@126,,1746833565429,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""rogue"",""level"":3,""items"":[""153"",""16"",""125""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""55"",""16"",""151""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""biomancer"",""level"":3,""items"":[""6"",""152"",""6""],""meta"":{""bioMut"":1,""bioRegion"":0}},""left"":{""xp"":0,""skin"":1,""id"":""artificer"",""level"":3,""items"":[""23"",""2"",""126""],""meta"":{}},""meta"":{""rerollSpent"":14,""rerollTimes"":11,""leftoverGold"":1,""leftoverItems"":[10,59]},""timestamp"":1746833548243},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""123"",""8"",""126""],""meta"":{}},""meta"":{""rerollSpent"":17,""rerollTimes"":11,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""20"",""82"",""112""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""captain"",""level"":3,""items"":[""13"",""110"",""15""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""126"",""123"",""61""],""meta"":{}},""timestamp"":1746760313637,""playerId"":""76561198019201151""},""result"":true}",2
TRUE,archer,3,30@18@63,,champ,3,31@16@126,,imp,3,119@56@16,,imp,3,35@126@110,,rogue,3,153@12@33,,captain,3,23@1@23,,ranger,3,8@34@8,,rogue,3,11@33@125,,1746835253021,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""archer"",""level"":3,""items"":[""30"",""18"",""63""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""champ"",""level"":3,""items"":[""31"",""16"",""126""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""imp"",""level"":3,""items"":[""119"",""56"",""16""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""imp"",""level"":3,""items"":[""35"",""126"",""110""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":0,""leftoverItems"":[]}},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""11"",""33"",""125""],""meta"":{}},""meta"":{""rerollSpent"":15,""rerollTimes"":11,""leftoverGold"":4,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""153"",""12"",""33""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""captain"",""level"":3,""items"":[""23"",""1"",""23""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""ranger"",""level"":3,""items"":[""8"",""34"",""8""],""meta"":{}},""timestamp"":1746819451660,""playerId"":""76561198032725349""},""result"":true}",1
FALSE,berserker,3,151@2@20,,oni,3,54@31@117,,archer,3,63@12@59,,druid,3,31@61@17,,cupid,3,22@124@20,,berserker,3,16@125@115,,berserker,3,16@59@115,,bard,3,6@110@6,,1746835109327,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""151"",""2"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""oni"",""level"":3,""items"":[""54"",""31"",""117""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""archer"",""level"":3,""items"":[""63"",""12"",""59""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""31"",""61"",""17""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":0,""leftoverItems"":[57]},""timestamp"":1746835083712},""enemyParty"":{""left"":{""xp"":0,""skin"":2,""id"":""bard"",""level"":3,""items"":[""6"",""110"",""6""],""meta"":{}},""meta"":{""rerollSpent"":12,""rerollTimes"":10,""leftoverGold"":1,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":2,""id"":""cupid"",""level"":3,""items"":[""22"",""124"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""125"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""16"",""59"",""115""],""meta"":{}},""timestamp"":1746644263856,""playerId"":""76561198132945661""},""result"":false}",2
TRUE,berserker,3,151@22@16,,oni,3,32@117@54,,imp,3,21@8@152,,druid,3,32@60@63,,lich,3,110@21@8,,viking,3,16@8@115,,slayer,3,11@124,,lich,3,22@6@79,,1746834679376,,"{""playerParty"":{""back"":{""xp"":0,""skin"":1,""id"":""berserker"",""level"":3,""items"":[""151"",""22"",""16""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""oni"",""level"":3,""items"":[""32"",""117"",""54""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""imp"",""level"":3,""items"":[""21"",""8"",""152""],""meta"":{}},""left"":{""xp"":0,""skin"":1,""id"":""druid"",""level"":3,""items"":[""32"",""60"",""63""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":0,""leftoverItems"":[5]},""timestamp"":1746834644069},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""22"",""6"",""79""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":7,""leftoverGold"":0,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""lich"",""level"":3,""items"":[""110"",""21"",""8""],""meta"":{}},""front"":{""xp"":0,""skin"":1,""id"":""viking"",""level"":3,""items"":[""16"",""8"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":1,""id"":""slayer"",""level"":3,""items"":[""11"",""124""],""meta"":{}},""timestamp"":1746665516255,""playerId"":""76561198142638513""},""result"":true}",2
TRUE,archer,3,82@6@56,,champ,3,126@6,,paladin,3,126@18@80,,imp,3,37@20@110,,medusa,3,126@3@35,,cyclops,3,114@12@59,,siren,3,6@15@37,,plaguedoctor,3,10@62,,1746835862301,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""archer"",""level"":3,""items"":[""82"",""6"",""56""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""champ"",""level"":3,""items"":[""126"",""6""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""126"",""18"",""80""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""imp"",""level"":3,""items"":[""37"",""20"",""110""],""meta"":{}},""meta"":{""rerollSpent"":13,""rerollTimes"":10,""leftoverGold"":1,""leftoverItems"":[]},""timestamp"":1746835845216},""enemyParty"":{""back"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""126"",""3"",""35""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""cyclops"",""level"":3,""items"":[""114"",""12"",""59""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""siren"",""level"":3,""items"":[""6"",""15"",""37""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""plaguedoctor"",""level"":3,""items"":[""10"",""62""],""meta"":{}},""meta"":{""rerollSpent"":10,""rerollTimes"":9,""leftoverGold"":1,""leftoverItems"":[]},""playerId"":""76561198042308561""},""result"":true}",1
TRUE,imp,3,37@20@20,,paladin,3,126@2,,archer,3,16@11@62,,cleric,2,111@20@37,,rogue,3,153@12@33,,captain,3,23@1@23,,ranger,3,8@34@8,,rogue,3,11@33@125,,1746836437447,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""imp"",""level"":3,""items"":[""37"",""20"",""20""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""126"",""2""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""archer"",""level"":3,""items"":[""16"",""11"",""62""],""meta"":{}},""left"":{""xp"":4,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""111"",""20"",""37""],""meta"":{}},""meta"":{""rerollSpent"":7,""rerollTimes"":6,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746836422419},""enemyParty"":{""left"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""11"",""33"",""125""],""meta"":{}},""meta"":{""rerollSpent"":15,""rerollTimes"":11,""leftoverGold"":4,""leftoverItems"":[]},""back"":{""xp"":0,""skin"":0,""id"":""rogue"",""level"":3,""items"":[""153"",""12"",""33""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""captain"",""level"":3,""items"":[""23"",""1"",""23""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""ranger"",""level"":3,""items"":[""8"",""34"",""8""],""meta"":{}},""timestamp"":1746819451660,""playerId"":""76561198032725349""},""result"":true}",1
TRUE,imp,3,6@7@110,,champ,3,112@31@61,,captain,3,60@23@61,,artificer,3,61@123@110,,cleric,2,20@3@21,,paladin,3,24@123@115,,cupid,3,63@62@32,,medusa,3,5@110@60,,1746837896673,,"{""playerParty"":{""back"":{""xp"":0,""skin"":0,""id"":""imp"",""level"":3,""items"":[""6"",""7"",""110""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""champ"",""level"":3,""items"":[""112"",""31"",""61""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""captain"",""level"":3,""items"":[""60"",""23"",""61""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""artificer"",""level"":3,""items"":[""61"",""123"",""110""],""meta"":{}},""meta"":{""rerollSpent"":15,""rerollTimes"":12,""leftoverGold"":0,""leftoverItems"":[]},""timestamp"":1746837874967},""enemyParty"":{""back"":{""xp"":2,""skin"":0,""id"":""cleric"",""level"":2,""items"":[""20"",""3"",""21""],""meta"":{}},""front"":{""xp"":0,""skin"":0,""id"":""paladin"",""level"":3,""items"":[""24"",""123"",""115""],""meta"":{}},""right"":{""xp"":0,""skin"":0,""id"":""cupid"",""level"":3,""items"":[""63"",""62"",""32""],""meta"":{}},""left"":{""xp"":0,""skin"":0,""id"":""medusa"",""level"":3,""items"":[""5"",""110"",""60""],""meta"":{}},""meta"":{""rerollSpent"":6,""rerollTimes"":6,""leftoverGold"":12,""leftoverItems"":[]},""playerId"":""76561198190129321""},""result"":true}",2
